Player_ID,Position,Name,Team,Opponent,Salary,FPPG,Form,Playing_Status,Weight,total_salary,team_number
8001509,DEF,Brodie Kemp,Carlton,Richmond,6120,0,0,,0.023993414,99380,12
8000147,DEF,Adam Saad,Carlton,Richmond,12780,0,0,,0.050103893,99380,12
8000854,MID,Shai Bolton,Richmond,Carlton,10950,0,0,,0.034063336,99380,12
8001384,MID,Sam Walsh,Carlton,Richmond,15150,0,0,,0.047128725,99380,12
8000461,MID,Jayden Short,Richmond,Carlton,13430,0,0,,0.041778137,99380,12
8001454,MID,Jack Ross,Richmond,Carlton,9980,0,0,,0.031045853,99380,12
8000918,RK,Tom De Koning,Carlton,Richmond,9660,0,0,,0.14176695,99380,12
8000637,FWD,Jack Silvagni,Carlton,Richmond,10270,0,0,,0.036260283,99380,12
8000856,FWD,Jack Graham,Richmond,Carlton,11040,0,0,,0.038978922,99380,12
,,,,,,,,,,,
8000022,DEF,Jacob Weitering,Carlton,Richmond,8370,0,0,,0.032814522,99390,13
8000193,DEF,Robbie Tarrant,Richmond,Carlton,6000,0,0,,0.023522954,99390,13
8000856,MID,Jack Graham,Richmond,Carlton,11040,0,0,,0.034343309,99390,13
8000028,MID,Trent Cotchin,Richmond,Carlton,12670,0,0,,0.039413924,99390,13
8000379,MID,Blake Acres,Carlton,Richmond,11720,0,0,,0.036458657,99390,13
8000936,MID,Adam Cerra,Carlton,Richmond,14120,0,0,,0.043924594,99390,13
8000918,RK,Tom De Koning,Carlton,Richmond,9660,0,0,,0.14176695,99390,13
8000803,FWD,Tim Taranto,Richmond,Carlton,14770,0,0,,0.052148431,99390,13
8000856,FWD,Jack Graham,Richmond,Carlton,11040,0,0,,0.038978922,99390,13
,,,,,,,,,,,
8000984,DEF,Liam Baker,Richmond,Carlton,10740,0,0,,0.042106089,99100,14
8000050,DEF,Nick Vlastuin,Richmond,Carlton,12520,0,0,,0.049084565,99100,14
8001568,MID,Thomson Dow,Richmond,Carlton,7220,0,0,,0.022460026,99100,14
8000621,MID,Matthew Kennedy,Carlton,Richmond,12940,0,0,,0.040253842,99100,14
8001454,MID,Jack Ross,Richmond,Carlton,9980,0,0,,0.031045853,99100,14
8000040,MID,Kamdyn McIntosh,Richmond,Carlton,11210,0,0,,0.034872146,99100,14
8000240,RK,Toby Nankervis,Richmond,Carlton,12090,0,0,,0.177428823,99100,14
8001732,FWD,Jack Carroll,Carlton,Richmond,7630,0,0,,0.026939237,99100,14
8000803,FWD,Tim Taranto,Richmond,Carlton,14770,0,0,,0.052148431,99100,14
,,,,,,,,,,,
8000533,DEF,Lachie Plowman,Carlton,Richmond,7560,0,0,,0.029638923,99510,15
8000881,DEF,Nic Newman,Carlton,Richmond,12240,0,0,,0.047986827,99510,15
8000856,MID,Jack Graham,Richmond,Carlton,11040,0,0,,0.034343309,99510,15
8000499,MID,Jacob Hopper,Richmond,Carlton,12690,0,0,,0.03947614,99510,15
8000039,MID,Dustin Martin,Richmond,Carlton,13330,0,0,,0.041467057,99510,15
8000040,MID,Kamdyn McIntosh,Richmond,Carlton,11210,0,0,,0.034872146,99510,15
8000918,RK,Tom De Koning,Carlton,Richmond,9660,0,0,,0.14176695,99510,15
8000856,FWD,Jack Graham,Richmond,Carlton,11040,0,0,,0.038978922,99510,15
8000984,FWD,Liam Baker,Richmond,Carlton,10740,0,0,,0.037919712,99510,15
,,,,,,,,,,,
8000050,DEF,Nick Vlastuin,Richmond,Carlton,12520,0,0,,0.049084565,99320,16
8001892,DEF,Sam Banks,Richmond,Carlton,6000,0,0,,0.023522954,99320,16
8001454,MID,Jack Ross,Richmond,Carlton,9980,0,0,,0.031045853,99320,16
8000936,MID,Adam Cerra,Carlton,Richmond,14120,0,0,,0.043924594,99320,16
8000006,MID,Ed Curnow,Carlton,Richmond,11870,0,0,,0.036925278,99320,16
8001495,MID,Marlion Pickett,Richmond,Carlton,10390,0,0,,0.032321284,99320,16
8000454,RK,Marc Pittonet,Carlton,Richmond,8720,0,0,,0.127971823,99320,16
8000803,FWD,Tim Taranto,Richmond,Carlton,14770,0,0,,0.052148431,99320,16
8000854,FWD,Shai Bolton,Richmond,Carlton,10950,0,0,,0.038661159,99320,16
,,,,,,,,,,,
8000608,DEF,Nathan Broad,Richmond,Carlton,9620,0,0,,0.037715137,99140,17
8000985,DEF,Noah Balta,Richmond,Carlton,7720,0,0,,0.030266201,99140,17
8000004,MID,Patrick Cripps,Carlton,Richmond,15030,0,0,,0.046755428,99140,17
8000231,MID,George Hewett,Carlton,Richmond,12880,0,0,,0.040067193,99140,17
8000803,MID,Tim Taranto,Richmond,Carlton,14770,0,0,,0.045946619,99140,17
8000621,MID,Matthew Kennedy,Carlton,Richmond,12940,0,0,,0.040253842,99140,17
8000857,RK,Ivan Soldo,Richmond,Carlton,7670,0,0,,0.112562372,99140,17
8000716,FWD,Zac Fisher,Carlton,Richmond,10840,0,0,,0.038272782,99140,17
8000857,FWD,Ivan Soldo,Richmond,Carlton,7670,0,0,,0.027080465,99140,17
,,,,,,,,,,,
8000167,DEF,Mitch McGovern,Carlton,Richmond,9850,0,0,,0.03861685,99500,18
8000050,DEF,Nick Vlastuin,Richmond,Carlton,12520,0,0,,0.049084565,99500,18
8000921,MID,Lochie O'Brien,Carlton,Richmond,10240,0,0,,0.031854663,99500,18
8001378,MID,Matthew Cottrell,Carlton,Richmond,9750,0,0,,0.030330368,99500,18
8001454,MID,Jack Ross,Richmond,Carlton,9980,0,0,,0.031045853,99500,18
8001384,MID,Sam Walsh,Carlton,Richmond,15150,0,0,,0.047128725,99500,18
8000918,RK,Tom De Koning,Carlton,Richmond,9660,0,0,,0.14176695,99500,18
8000803,FWD,Tim Taranto,Richmond,Carlton,14770,0,0,,0.052148431,99500,18
8001567,FWD,Noah Cumberland,Richmond,Carlton,7580,0,0,,0.026762702,99500,18
,,,,,,,,,,,
8000608,DEF,Nathan Broad,Richmond,Carlton,9620,0,0,,0.037715137,99280,19
8000099,DEF,Zac Williams,Carlton,Richmond,10870,0,0,,0.042615753,99280,19
8000231,MID,George Hewett,Carlton,Richmond,12880,0,0,,0.040067193,99280,19
8000461,MID,Jayden Short,Richmond,Carlton,13430,0,0,,0.041778137,99280,19
8000936,MID,Adam Cerra,Carlton,Richmond,14120,0,0,,0.043924594,99280,19
8000499,MID,Jacob Hopper,Richmond,Carlton,12690,0,0,,0.03947614,99280,19
8000454,RK,Marc Pittonet,Carlton,Richmond,8720,0,0,,0.127971823,99280,19
8001733,FWD,Corey Durdin,Carlton,Richmond,6000,0,0,,0.021184197,99280,19
8000854,FWD,Shai Bolton,Richmond,Carlton,10950,0,0,,0.038661159,99280,19
,,,,,,,,,,,
8000099,DEF,Zac Williams,Carlton,Richmond,10870,0,0,,0.042615753,99880,20
8000167,DEF,Mitch McGovern,Carlton,Richmond,9850,0,0,,0.03861685,99880,20
8000621,MID,Matthew Kennedy,Carlton,Richmond,12940,0,0,,0.040253842,99880,20
8000803,MID,Tim Taranto,Richmond,Carlton,14770,0,0,,0.045946619,99880,20
8000921,MID,Lochie O'Brien,Carlton,Richmond,10240,0,0,,0.031854663,99880,20
8000945,MID,Lachie Fogarty,Carlton,Richmond,7170,0,0,,0.022304486,99880,20
8000240,RK,Toby Nankervis,Richmond,Carlton,12090,0,0,,0.177428823,99880,20
8000509,FWD,David Cuningham,Carlton,Richmond,7180,0,0,,0.025350422,99880,20
8000803,FWD,Tim Taranto,Richmond,Carlton,14770,0,0,,0.052148431,99880,20
,,,,,,,,,,,
8000608,DEF,Nathan Broad,Richmond,Carlton,9620,0,0,,0.037715137,99200,21
8001893,DEF,Tom Brown,Richmond,Carlton,6000,0,0,,0.023522954,99200,21
8000936,MID,Adam Cerra,Carlton,Richmond,14120,0,0,,0.043924594,99200,21
8000231,MID,George Hewett,Carlton,Richmond,12880,0,0,,0.040067193,99200,21
8000461,MID,Jayden Short,Richmond,Carlton,13430,0,0,,0.041778137,99200,21
8000621,MID,Matthew Kennedy,Carlton,Richmond,12940,0,0,,0.040253842,99200,21
8000240,RK,Toby Nankervis,Richmond,Carlton,12090,0,0,,0.177428823,99200,21
8000854,FWD,Shai Bolton,Richmond,Carlton,10950,0,0,,0.038661159,99200,21
8000945,FWD,Lachie Fogarty,Carlton,Richmond,7170,0,0,,0.025315115,99200,21
,,,,,,,,,,,
8000047,DEF,Daniel Rioli,Richmond,Carlton,12080,0,0,,0.047359548,99690,22
8000022,DEF,Jacob Weitering,Carlton,Richmond,8370,0,0,,0.032814522,99690,22
8000006,MID,Ed Curnow,Carlton,Richmond,11870,0,0,,0.036925278,99690,22
8000854,MID,Shai Bolton,Richmond,Carlton,10950,0,0,,0.034063336,99690,22
8000144,MID,Dion Prestia,Richmond,Carlton,13300,0,0,,0.041373732,99690,22
8000499,MID,Jacob Hopper,Richmond,Carlton,12690,0,0,,0.03947614,99690,22
8000918,RK,Tom De Koning,Carlton,Richmond,9660,0,0,,0.14176695,99690,22
8000803,FWD,Tim Taranto,Richmond,Carlton,14770,0,0,,0.052148431,99690,22
8001508,FWD,Josh Honey,Carlton,Richmond,6000,0,0,,0.021184197,99690,22
,,,,,,,,,,,
8001571,DEF,Hugo Ralphsmith,Richmond,Carlton,8180,0,0,,0.032069628,99760,23
8000881,DEF,Nic Newman,Carlton,Richmond,12240,0,0,,0.047986827,99760,23
8000144,MID,Dion Prestia,Richmond,Carlton,13300,0,0,,0.041373732,99760,23
8001384,MID,Sam Walsh,Carlton,Richmond,15150,0,0,,0.047128725,99760,23
8000379,MID,Blake Acres,Carlton,Richmond,11720,0,0,,0.036458657,99760,23
8000921,MID,Lochie O'Brien,Carlton,Richmond,10240,0,0,,0.031854663,99760,23
8000240,RK,Toby Nankervis,Richmond,Carlton,12090,0,0,,0.177428823,99760,23
8002338,FWD,Seth Campbell,Richmond,Carlton,6000,0,0,,0.021184197,99760,23
8000716,FWD,Zac Fisher,Carlton,Richmond,10840,0,0,,0.038272782,99760,23
,,,,,,,,,,,
8000007,DEF,Sam Docherty,Carlton,Richmond,17160,0,0,,0.06727565,99980,24
8000050,DEF,Nick Vlastuin,Richmond,Carlton,12520,0,0,,0.049084565,99980,24
8001896,MID,Tyler Sonsie,Richmond,Carlton,9310,0,0,,0.028961613,99980,24
8000231,MID,George Hewett,Carlton,Richmond,12880,0,0,,0.040067193,99980,24
8001495,MID,Marlion Pickett,Richmond,Carlton,10390,0,0,,0.032321284,99980,24
8001892,MID,Sam Banks,Richmond,Carlton,6000,0,0,,0.018664842,99980,24
8001838,RK,Domanic Akuei,Carlton,Richmond,6000,0,0,,0.088054006,99980,24
8000803,FWD,Tim Taranto,Richmond,Carlton,14770,0,0,,0.052148431,99980,24
8000854,FWD,Shai Bolton,Richmond,Carlton,10950,0,0,,0.038661159,99980,24
,,,,,,,,,,,
8000881,DEF,Nic Newman,Carlton,Richmond,12240,0,0,,0.047986827,99910,25
8000906,DEF,Lewis Young,Carlton,Richmond,8750,0,0,,0.034304309,99910,25
8000803,MID,Tim Taranto,Richmond,Carlton,14770,0,0,,0.045946619,99910,25
8001568,MID,Thomson Dow,Richmond,Carlton,7220,0,0,,0.022460026,99910,25
8001454,MID,Jack Ross,Richmond,Carlton,9980,0,0,,0.031045853,99910,25
8000231,MID,George Hewett,Carlton,Richmond,12880,0,0,,0.040067193,99910,25
8000240,RK,Toby Nankervis,Richmond,Carlton,12090,0,0,,0.177428823,99910,25
8000005,FWD,Charlie Curnow,Carlton,Richmond,10940,0,0,,0.038625852,99910,25
8000856,FWD,Jack Graham,Richmond,Carlton,11040,0,0,,0.038978922,99910,25
,,,,,,,,,,,
8000007,DEF,Sam Docherty,Carlton,Richmond,17160,0,0,,0.06727565,99930,26
8000608,DEF,Nathan Broad,Richmond,Carlton,9620,0,0,,0.037715137,99930,26
8000921,MID,Lochie O'Brien,Carlton,Richmond,10240,0,0,,0.031854663,99930,26
8000854,MID,Shai Bolton,Richmond,Carlton,10950,0,0,,0.034063336,99930,26
8000509,MID,David Cuningham,Carlton,Richmond,7180,0,0,,0.022335594,99930,26
8001384,MID,Sam Walsh,Carlton,Richmond,15150,0,0,,0.047128725,99930,26
8000454,RK,Marc Pittonet,Carlton,Richmond,8720,0,0,,0.127971823,99930,26
8000039,FWD,Dustin Martin,Richmond,Carlton,13330,0,0,,0.047064223,99930,26
8001567,FWD,Noah Cumberland,Richmond,Carlton,7580,0,0,,0.026762702,99930,26
,,,,,,,,,,,
8000608,DEF,Nathan Broad,Richmond,Carlton,9620,0,0,,0.037715137,99040,27
8000047,DEF,Daniel Rioli,Richmond,Carlton,12080,0,0,,0.047359548,99040,27
8000039,MID,Dustin Martin,Richmond,Carlton,13330,0,0,,0.041467057,99040,27
8000461,MID,Jayden Short,Richmond,Carlton,13430,0,0,,0.041778137,99040,27
8000803,MID,Tim Taranto,Richmond,Carlton,14770,0,0,,0.045946619,99040,27
8001378,MID,Matthew Cottrell,Carlton,Richmond,9750,0,0,,0.030330368,99040,27
8001790,RK,Samson Ryan,Richmond,Carlton,6000,0,0,,0.088054006,99040,27
8001381,FWD,Matthew Owies,Carlton,Richmond,7860,0,0,,0.027751298,99040,27
8000137,FWD,Tom Lynch,Richmond,Carlton,12200,0,0,,0.043074533,99040,27
,,,,,,,,,,,
8000881,DEF,Nic Newman,Carlton,Richmond,12240,0,0,,0.047986827,99830,28
8001509,DEF,Brodie Kemp,Carlton,Richmond,6120,0,0,,0.023993414,99830,28
8002339,MID,Steely Green,Richmond,Carlton,6000,0,0,,0.018664842,99830,28
8000039,MID,Dustin Martin,Richmond,Carlton,13330,0,0,,0.041467057,99830,28
8000803,MID,Tim Taranto,Richmond,Carlton,14770,0,0,,0.045946619,99830,28
8000040,MID,Kamdyn McIntosh,Richmond,Carlton,11210,0,0,,0.034872146,99830,28
8000240,RK,Toby Nankervis,Richmond,Carlton,12090,0,0,,0.177428823,99830,28
8000039,FWD,Dustin Martin,Richmond,Carlton,13330,0,0,,0.047064223,99830,28
8000984,FWD,Liam Baker,Richmond,Carlton,10740,0,0,,0.037919712,99830,28
,,,,,,,,,,,
8001838,DEF,Domanic Akuei,Carlton,Richmond,6000,0,0,,0.023522954,99810,29
8000147,DEF,Adam Saad,Carlton,Richmond,12780,0,0,,0.050103893,99810,29
8000621,MID,Matthew Kennedy,Carlton,Richmond,12940,0,0,,0.040253842,99810,29
8000004,MID,Patrick Cripps,Carlton,Richmond,15030,0,0,,0.046755428,99810,29
8000499,MID,Jacob Hopper,Richmond,Carlton,12690,0,0,,0.03947614,99810,29
8000461,MID,Jayden Short,Richmond,Carlton,13430,0,0,,0.041778137,99810,29
8000454,RK,Marc Pittonet,Carlton,Richmond,8720,0,0,,0.127971823,99810,29
8000854,FWD,Shai Bolton,Richmond,Carlton,10950,0,0,,0.038661159,99810,29
8000567,FWD,Jason Castagna,Richmond,Carlton,7270,0,0,,0.025668185,99810,29
,,,,,,,,,,,
8000007,DEF,Sam Docherty,Carlton,Richmond,17160,0,0,,0.06727565,99360,30
8000022,DEF,Jacob Weitering,Carlton,Richmond,8370,0,0,,0.032814522,99360,30
8001896,MID,Tyler Sonsie,Richmond,Carlton,9310,0,0,,0.028961613,99360,30
8001384,MID,Sam Walsh,Carlton,Richmond,15150,0,0,,0.047128725,99360,30
8000499,MID,Jacob Hopper,Richmond,Carlton,12690,0,0,,0.03947614,99360,30
8000040,MID,Kamdyn McIntosh,Richmond,Carlton,11210,0,0,,0.034872146,99360,30
8001813,RK,Alex Mirkov,Carlton,Richmond,6000,0,0,,0.088054006,99360,30
8000137,FWD,Tom Lynch,Richmond,Carlton,12200,0,0,,0.043074533,99360,30
8000567,FWD,Jason Castagna,Richmond,Carlton,7270,0,0,,0.025668185,99360,30
,,,,,,,,,,,
8002279,DEF,Alex Cincotta,Carlton,Richmond,6000,0,0,,0.023522954,99780,31
8000608,DEF,Nathan Broad,Richmond,Carlton,9620,0,0,,0.037715137,99780,31
8000028,MID,Trent Cotchin,Richmond,Carlton,12670,0,0,,0.039413924,99780,31
8000379,MID,Blake Acres,Carlton,Richmond,11720,0,0,,0.036458657,99780,31
8001384,MID,Sam Walsh,Carlton,Richmond,15150,0,0,,0.047128725,99780,31
8000231,MID,George Hewett,Carlton,Richmond,12880,0,0,,0.040067193,99780,31
8000918,RK,Tom De Koning,Carlton,Richmond,9660,0,0,,0.14176695,99780,31
8000716,FWD,Zac Fisher,Carlton,Richmond,10840,0,0,,0.038272782,99780,31
8000723,FWD,Harry McKay,Carlton,Richmond,11240,0,0,,0.039685062,99780,31
,,,,,,,,,,,
8000007,DEF,Sam Docherty,Carlton,Richmond,17160,0,0,,0.06727565,100000,32
8000167,DEF,Mitch McGovern,Carlton,Richmond,9850,0,0,,0.03861685,100000,32
8000039,MID,Dustin Martin,Richmond,Carlton,13330,0,0,,0.041467057,100000,32
8001378,MID,Matthew Cottrell,Carlton,Richmond,9750,0,0,,0.030330368,100000,32
8000509,MID,David Cuningham,Carlton,Richmond,7180,0,0,,0.022335594,100000,32
8001384,MID,Sam Walsh,Carlton,Richmond,15150,0,0,,0.047128725,100000,32
8000240,RK,Toby Nankervis,Richmond,Carlton,12090,0,0,,0.177428823,100000,32
8001381,FWD,Matthew Owies,Carlton,Richmond,7860,0,0,,0.027751298,100000,32
8001732,FWD,Jack Carroll,Carlton,Richmond,7630,0,0,,0.026939237,100000,32
,,,,,,,,,,,
8000608,DEF,Nathan Broad,Richmond,Carlton,9620,0,0,,0.037715137,99970,33
8000881,DEF,Nic Newman,Carlton,Richmond,12240,0,0,,0.047986827,99970,33
8000231,MID,George Hewett,Carlton,Richmond,12880,0,0,,0.040067193,99970,33
8002339,MID,Steely Green,Richmond,Carlton,6000,0,0,,0.018664842,99970,33
8000004,MID,Patrick Cripps,Carlton,Richmond,15030,0,0,,0.046755428,99970,33
8000499,MID,Jacob Hopper,Richmond,Carlton,12690,0,0,,0.03947614,99970,33
8002283,RK,Hudson O'Keeffe,Carlton,Richmond,6000,0,0,,0.088054006,99970,33
8000803,FWD,Tim Taranto,Richmond,Carlton,14770,0,0,,0.052148431,99970,33
8000984,FWD,Liam Baker,Richmond,Carlton,10740,0,0,,0.037919712,99970,33
,,,,,,,,,,,
8000985,DEF,Noah Balta,Richmond,Carlton,7720,0,0,,0.030266201,99340,34
8000167,DEF,Mitch McGovern,Carlton,Richmond,9850,0,0,,0.03861685,99340,34
8001495,MID,Marlion Pickett,Richmond,Carlton,10390,0,0,,0.032321284,99340,34
8000936,MID,Adam Cerra,Carlton,Richmond,14120,0,0,,0.043924594,99340,34
8001384,MID,Sam Walsh,Carlton,Richmond,15150,0,0,,0.047128725,99340,34
